p0,p1,p2,p3,p4,p5,objective,rank
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,256,0.0013254999999999,5674
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,256,0.001249,3928
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,256,0.0013254999999999,5674
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,256,0.0011345,1445
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,64,256,0.001228,3382
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,8,0.001317,5512
 , , ,100,2048,256,0.0011289999999999,1384
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,256,0.001346,6026
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,80,256,0.001339,5912
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,64,0.001142,1540
 , , ,4,2048,256,0.001165,1905
 , , ,100,100,256,0.0012425,3783
 , , ,100,2048,128,0.0013735,6445
 , , ,80,2048,256,0.0011849999999999,2327
 , , ,100,4,256,0.001261,4249
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,2048,256,0.001563,7857
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,2048,256,0.001382,6547
 , , ,20,2048,256,0.001207,2857
 , , ,100,16,256,0.0012815,4748
 , , ,128,2048,256,0.001165,1912
 , , ,100,50,256,0.001331,5779
 , , ,100,2048,8,0.0012525,4042
 , , ,8,2048,256,0.0012915,4990
 , , ,100,2048,80,0.001269,4431
 , , ,32,2048,256,0.001189,2420
 , , ,96,2048,256,0.0012185,3130
 , , ,100,2048,20,0.0011695,2003
 , , ,100,20,256,0.0012695,4445
 , , ,100,64,256,0.001448,7149
 , , ,100,2048,32,0.0011755,2121
