p0,p1,p2,p3,p4,p5,objective,rank
 , , ,16,2048,256,0.0012225,3230
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,128,20,0.001363,6282
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,32,4,0.0029595,10490
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,8,128,0.0011749999999999,2103
 , , ,8,8,128,0.0012569999999999,4138
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,100,128,0.001205,2802
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,8,128,0.0012165,3081
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,4,128,0.001278,4664
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,64,8,128,0.001251,3993
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,128,0.0012185,3132
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,50,8,128,0.0011845,2318
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,32,8,128,0.001249,3935
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,50,8,128,0.0011845,2318
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,32,8,128,0.001249,3935
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,128,0.0012185,3132
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,128,0.0012185,3132
 , , ,8,8,128,0.0012569999999999,4138
 , , ,8,8,128,0.0012569999999999,4138
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,8,128,0.0012165,3081
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,8,128,0.0012165,3081
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,128,0.0012185,3132
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,32,8,128,0.001249,3935
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,128,0.0012185,3132
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,128,0.0012185,3132
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,8,8,0.0012955,5087
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,16,128,0.001168,1969
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,128,128,0.001166,1929
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,8,64,0.0011215,1306
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,20,64,0.001277,4631
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,100,64,0.0013795,6515
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,32,64,0.001116,1256
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,4,64,0.0011765,2147
