filename,runtime
mmp_syr2k_S_167,0.000102
mmp_syr2k_S_168,0.000176
mmp_syr2k_S_169,0.000202
mmp_syr2k_S_170,0.0001475
mmp_syr2k_S_171,0.0001575
mmp_syr2k_S_172,0.000128
mmp_syr2k_S_173,0.0001245
mmp_syr2k_S_174,0.0001664999999999
mmp_syr2k_S_175,0.0001245
mmp_syr2k_S_176,0.0001815
mmp_syr2k_S_177,0.000139
mmp_syr2k_S_178,0.0001844999999999
mmp_syr2k_S_179,0.0001565
mmp_syr2k_S_180,0.0001585
mmp_syr2k_S_181,0.0001375
mmp_syr2k_S_182,0.0001395
mmp_syr2k_S_183,0.000143
mmp_syr2k_S_184,0.000141
mmp_syr2k_S_185,0.000181
mmp_syr2k_S_186,7.5e-05
mmp_syr2k_S_187,0.0001685
mmp_syr2k_S_188,0.000219
mmp_syr2k_S_189,0.0001655
mmp_syr2k_S_190,0.0001545
mmp_syr2k_S_191,0.0001225
mmp_syr2k_S_192,0.0001554999999999
mmp_syr2k_S_193,0.0001805
mmp_syr2k_S_194,0.0001375
mmp_syr2k_S_195,0.0001419999999999
mmp_syr2k_S_196,0.0002325
mmp_syr2k_S_197,0.0001545
mmp_syr2k_S_198,0.0001545
mmp_syr2k_S_199,0.0001415
