filename,runtime
mmp_all_SM_187,0.002077
mmp_all_SM_188,0.0014605
mmp_all_SM_189,0.0010085
mmp_all_SM_190,0.0007509999999999
mmp_all_SM_191,0.0007225
mmp_all_SM_192,0.000731
mmp_all_SM_193,0.0006715
mmp_all_SM_194,0.0007019999999999
mmp_all_SM_195,0.000603
mmp_all_SM_196,0.000712
mmp_all_SM_197,0.003411
mmp_all_SM_198,0.0021809999999999
mmp_all_SM_199,0.001469
mmp_all_SM_200,0.000949
mmp_all_SM_201,0.000936
mmp_all_SM_202,0.0008135
mmp_all_SM_203,0.000704
mmp_all_SM_204,0.0007125
mmp_all_SM_205,0.0007145
mmp_all_SM_206,0.00065
mmp_all_SM_207,0.0006375
mmp_all_SM_208,0.00165
mmp_all_SM_209,0.0024355
mmp_all_SM_210,0.001656
mmp_all_SM_211,0.0010575
mmp_all_SM_212,0.0007645
mmp_all_SM_213,0.0008495
mmp_all_SM_214,0.0007535
mmp_all_SM_215,0.0007084999999999
mmp_all_SM_216,0.000627
mmp_all_SM_217,0.000648
mmp_all_SM_218,0.000675
mmp_all_SM_219,0.001269
mmp_all_SM_220,0.0022125
mmp_all_SM_221,0.0017135
mmp_all_SM_222,0.0010379999999999
mmp_all_SM_223,0.0007905
mmp_all_SM_224,0.0007855
mmp_all_SM_225,0.0006375
mmp_all_SM_226,0.0007505
mmp_all_SM_227,0.0006349999999999
mmp_all_SM_228,0.000694
mmp_all_SM_229,0.0006835
mmp_all_SM_230,0.003669
mmp_all_SM_231,0.002439
mmp_all_SM_232,0.001473
mmp_all_SM_233,0.0012155
mmp_all_SM_234,0.0009805
mmp_all_SM_235,0.0008805
mmp_all_SM_236,0.000707
mmp_all_SM_237,0.0006475
mmp_all_SM_238,0.000614
mmp_all_SM_239,0.0007895
mmp_all_SM_240,0.000707
mmp_all_SM_241,0.0014045
mmp_all_SM_242,0.0021209999999999
mmp_all_SM_243,0.001124
mmp_all_SM_244,0.000946
mmp_all_SM_245,0.001135
mmp_all_SM_246,0.0007175
mmp_all_SM_247,0.0009059999999999
mmp_all_SM_248,0.0005265
mmp_all_SM_249,0.000658
mmp_all_SM_250,0.000589
mmp_all_SM_251,0.000535
mmp_all_SM_252,0.0013185
mmp_all_SM_253,0.0020885
mmp_all_SM_254,0.001119
mmp_all_SM_255,0.0008495
mmp_all_SM_256,0.0008665
mmp_all_SM_257,0.0006399999999999
mmp_all_SM_258,0.0006975
mmp_all_SM_259,0.0005515
mmp_all_SM_260,0.0005865
mmp_all_SM_261,0.0005935
mmp_all_SM_262,0.0005675
mmp_all_SM_263,0.0012144999999999
mmp_all_SM_264,0.0020395
mmp_all_SM_265,0.001134
mmp_all_SM_266,0.0008265
mmp_all_SM_267,0.0008955
mmp_all_SM_268,0.000733
mmp_all_SM_269,0.0007015
mmp_all_SM_270,0.000611
mmp_all_SM_271,0.0005225
mmp_all_SM_272,0.000682
mmp_all_SM_273,0.0005795
mmp_all_SM_274,0.0014815
mmp_all_SM_275,0.003812
mmp_all_SM_276,0.0011949999999999
mmp_all_SM_277,0.000894
mmp_all_SM_278,0.0008554999999999
mmp_all_SM_279,0.0006565
mmp_all_SM_280,0.0007019999999999
mmp_all_SM_281,0.0005775
mmp_all_SM_282,0.000557
mmp_all_SM_283,0.000613
mmp_all_SM_284,0.0005655
mmp_all_SM_285,0.001418
mmp_all_SM_286,0.0018855
mmp_all_SM_287,0.0012014999999999
mmp_all_SM_288,0.0008975
mmp_all_SM_289,0.000878
mmp_all_SM_290,0.000503
mmp_all_SM_291,0.00069
mmp_all_SM_292,0.000554
mmp_all_SM_293,0.0005535
mmp_all_SM_294,0.000583
mmp_all_SM_295,0.0004635
mmp_all_SM_296,0.0022045
mmp_all_SM_297,0.0020489999999999
mmp_all_SM_298,0.0011784999999999
mmp_all_SM_299,0.000803
mmp_all_SM_300,0.000883
mmp_all_SM_301,0.0006125
mmp_all_SM_302,0.000703
mmp_all_SM_303,0.0006095
mmp_all_SM_304,0.00054
mmp_all_SM_305,0.0005835
mmp_all_SM_306,0.0005325
mmp_all_SM_307,0.0011034999999999
mmp_all_SM_308,0.001903
mmp_all_SM_309,0.0011595
mmp_all_SM_310,0.000869
mmp_all_SM_311,0.0008435
mmp_all_SM_312,0.000602
mmp_all_SM_313,0.000601
mmp_all_SM_314,0.0006075
mmp_all_SM_315,0.000593
mmp_all_SM_316,0.00054
mmp_all_SM_317,0.0005484999999999
mmp_all_SM_318,0.0034595
mmp_all_SM_319,0.0020505
mmp_all_SM_320,0.001171
mmp_all_SM_321,0.0007975
mmp_all_SM_322,0.000801
mmp_all_SM_323,0.0006755
mmp_all_SM_324,0.000719
mmp_all_SM_325,0.000567
mmp_all_SM_326,0.0005865
mmp_all_SM_327,0.0005325
mmp_all_SM_328,0.0004555
mmp_all_SM_329,0.001495
mmp_all_SM_330,0.0020524999999999
mmp_all_SM_331,0.001147
mmp_all_SM_332,0.000792
mmp_all_SM_333,0.000794
mmp_all_SM_334,0.0007295
mmp_all_SM_335,0.0006515
mmp_all_SM_336,0.000616
mmp_all_SM_337,0.0004665
mmp_all_SM_338,0.000655
mmp_all_SM_339,0.000522
mmp_all_SM_340,0.0012009999999999
